Body - C.o.M,Distance - Leg Pivot to Body Pivot,Leg - C.o.M,Leg Length,Leg Mass,Max Angle,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.2,0.1,0.5,0.1,0.4,70,0.1599,0.17341,0.18761,0.20255,0.21829,0.23486,0.25234,0.27078,0.29026,0.31086,0.33268,0.35581,0.38037,0.40649,0.43432,0.46401,0.49577,0.5298,0.56636,0.60572,0.64823,0.69426,0.74426,0.79878,0.85843,0.92397
0.2,0.5,0.4,0.1,0.2,70,0.16064,0.17532,0.1909,0.20746,0.22508,0.24382,0.26378,0.28507,0.30779,0.33206,0.35804,0.38587,0.41574,0.44783,0.48239,0.51966,0.55995,0.60358,0.63589,0.65498,0.68818,0.72743,0.77178,0.8212,0.87601,0.93679
0.2,0.2,0.3,0.1,0.3,70,0.16118,0.17504,0.18963,0.20499,0.22119,0.23827,0.2563,0.27534,0.29548,0.31678,0.33936,0.36331,0.38875,0.41582,0.44468,0.47548,0.50843,0.54376,0.58171,0.62259,0.66674,0.71456,0.76652,0.82316,0.88515,0.95326
0.2,0.1,0.4,0.2,0.1,70,0.16531,0.17931,0.19405,0.20955,0.22587,0.24307,0.26121,0.28035,0.30058,0.32198,0.34464,0.36868,0.3942,0.42134,0.45026,0.48113,0.51414,0.54953,0.58754,0.62847,0.67268,0.72056,0.77258,0.82928,0.89134,0.95952
0.2,0.1,0.4,0.1,0.4,70,0.16531,0.17931,0.19405,0.20955,0.22587,0.24307,0.26121,0.28035,0.30058,0.32198,0.34464,0.36868,0.3942,0.42134,0.45026,0.48113,0.51414,0.54953,0.58754,0.62847,0.67268,0.72056,0.77258,0.82928,0.89134,0.95952
0.2,0.3,0.4,0.1,0.3,70,0.17009,0.18472,0.20012,0.21634,0.23344,0.25146,0.27048,0.29056,0.31179,0.33426,0.35805,0.3833,0.41011,0.43863,0.46902,0.50147,0.53617,0.57336,0.61331,0.65634,0.70281,0.75313,0.8078,0.8674,0.93261,1.0043
0.2,0.4,0.3,0.1,0.2,70,0.16206,0.17688,0.19263,0.20936,0.22715,0.24609,0.26626,0.28777,0.31073,0.33527,0.36153,0.38967,0.41987,0.45233,0.48728,0.52498,0.56573,0.60987,0.6578,0.70998,0.76692,0.82926,0.89771,0.91993,0.96204,1.0177
0.2,0.1,0.3,0.2,0.1,70,0.17448,0.18933,0.20495,0.22139,0.23871,0.25696,0.27622,0.29655,0.31804,0.34078,0.36487,0.39041,0.41755,0.44642,0.47718,0.51002,0.54514,0.5828,0.62325,0.66683,0.71389,0.76486,0.82025,0.88064,0.94672,1.0193
0.2,0.1,0.3,0.1,0.4,70,0.17448,0.18933,0.20495,0.22139,0.23871,0.25696,0.27622,0.29655,0.31804,0.34078,0.36487,0.39041,0.41755,0.44642,0.47718,0.51002,0.54514,0.5828,0.62325,0.66683,0.71389,0.76486,0.82025,0.88064,0.94672,1.0193
0.2,0.4,0.5,0.1,0.3,70,0.17593,0.19105,0.20696,0.22372,0.24138,0.26,0.27963,0.30037,0.32228,0.34547,0.37002,0.39607,0.42372,0.45314,0.48448,0.51793,0.5537,0.59204,0.63322,0.67756,0.72543,0.77728,0.8336,0.89499,0.96216,1.036
